Season,Team,TG,W,L,P_ERA,P_G,P_GS,P_QS,P_CG,P_ShO,P_SV,P_HLD,P_BS,P_IP,P_TBF,P_H,P_R,P_ER,P_HR,P_BB,P_IBB,P_HBP,P_WP,P_BK,P_SO,B_G,B_AB,B_PA,B_H,B_1B,B_2B,B_3B,B_HR,B_R,B_RBI,B_BB,B_IBB,B_SO,B_HBP,B_SF,B_SH,B_GDP,B_SB,B_CS,B_AVG,F_Pos,F_Inn,F_rSZ,F_rCERA,F_rSB,F_rGDP,F_rARM,F_rGFP,F_rPM,F_rTS,F_DRS,F_ARM,F_DPR,F_RngR,F_ErrR,F_UZR,F_UZR/150,F_FRM,F_OAA,F_RAA,F_Def,WinP,x,B_K%,B_ISO,B_BABIP,B_AVG,B_OBP,B_SLG,B_wOBA,B_xwOBA,B_wRC+,B_BsR,B_Off,B_Def,B_WAR,P_K/9,P_BB/9,P_HR/9,P_BABIP,P_LOB%,P_GB%,P_HR/FB,P_vFA (pi),P_ERA,P_xERA,P_FIP,P_xFIP,P_WAR,F_G,F_GS,F_Inn,F_PO,F_A,F_E,F_FE,F_TE,F_DP,F_DPS,F_DPT,F_DPF,F_Scp,F_SB,F_CS,F_PB,F_WP,F_FP,F_TZ,RSPG,RAPG
2007,CIN,162,72,90,4.954237847656959,684,162,74,6,2,34,59,28,1449.2,6354,1605,853,798,198,482,47,73,54,5,1068,2383,5607,6332,1496,976,293,23,204,783,747,536,51,1113,66,46,73,140,97,31,0.266809345,2B,13047,0,3,1,3,-1,-15,-44,,-59,-7.770179221,1.501602778211236,-26.92498938,2.2625521714890056,-30.93105859,-5.159151025,,,,-28.93107773,0.444444444,0.457290904,0.175773847,0.169609417,0.297970479,0.266809345,0.33541167,0.436418762,0.33521779958545433,,93.85421812826552,-7.15101267,-58.25009055,8.416658559814095,15.53645446346956,6.630483735961945,2.992409326529642,1.2292469847569898,0.31039046988749175,0.6942,0.399523603,0.107027027,89.94167997789046,4.954237847656959,,4.690277369477163,4.515599106117648,14.954308103770018,2196,1458,13047,4349,1517,95,59,35,367,156,114,156,31,88,31,14,54,0.98406308,,4.833333333,5.265432099
2007,CLE,162,96,66,4.054923284763125,557,162,94,9,4,49,71,14,1462.2,6206,1519,704,659,146,410,42,56,42,2,1047,2225,5604,6367,1504,994,305,27,178,811,784,590,56,1202,80,59,32,114,72,41,0.268379728,P,13164,0,0,4,-1,-6,-5,10,,6,-2.64212109,-3.900133817,-14.0662176,2.329929872,-18.27851083,-3.158953814,,,,-9.278450063,0.592592593,0.570276511,0.188785927,0.159350464,0.309596077,0.268379728,0.343281225,0.427730192,0.3362115323591027,,104.02695225865286,0.25727029889822006,31.93943257983208,-29.62489749,21.719250818419194,6.442343974426391,2.5227899040256165,0.8983593316774147,0.3019573345062679,0.7194,0.453043478,0.086595492,89.81854163,4.054923284763125,,4.061387219100034,4.209774432318956,20.472232713364065,2047,1458,13164,4388,1697,92,52,38,386,168,123,168,18,93,46,8,42,0.98510604,,5.00617284,4.345679012
2007,COL,163,90,73,4.316577577986351,692,163,79,4,1,39,80,29,1472,6293,1497,758,706,164,504,61,59,35,8,967,2407,5691,6498,1591,1071,313,36,171,860,823,622,51,1152,58,44,83,140,100,31,0.279564224,CF,13248,0,4,0,8,-3,1,28,,34,0.8914845734834671,5.460167646408081,-22.22186131,18.806770443479763,2.9363913615234196,1.0205138752211107,,,,-1.063644712,0.552147239,0.56279125,0.177285318,0.157793006,0.321849501,0.279564224,0.354014029,0.43735723,0.3456332002380672,,96.60534286681089,10.090803012251854,-19.40039647,41.60739385045599,23.099340841228205,5.912366172681021,3.0815228035483297,1.0027177376625518,0.2898456186127419,0.7113,0.464516129,0.099454214,91.96749696277436,4.316577577986351,,4.521530162944017,4.478476818661511,16.47237567,2210,1467,13248,4416,1842,68,30,38,440,181,138,182,27,96,25,9,35,0.98925071,,5.27607362,4.650306748
2007,DET,162,88,74,4.582909807158455,605,162,71,1,1,44,73,21,1447.1,6345,1498,797,737,174,566,41,68,75,8,1047,2269,5757,6364,1652,1073,352,50,177,887,857,474,45,1054,56,45,31,128,103,30,0.286955011,P,13026,0,4,1,4,1,-3,33,,42,4.994444017764181,-2.105496358,28.17190741188824,1.4957803557626903,32.55659536970779,4.830353525114123,,,,38.556629763650584,0.543209877,0.553291964,0.165619107,0.170748654,0.322686501,0.286955011,0.344598862,0.457703665,0.34704304402254144,,108.48109750966042,7.982002839446068,75.10557631766194,19.39673340972513,30.702789191721404,6.510592358337723,3.519575238604729,1.0819895609844927,0.29487750556792874,0.7069,0.441759198,0.101516919,92.51009761,4.582909807158455,,4.669816458673266,4.592547635669459,11.062618386000395,2113,1458,13026,4342,1635,99,51,47,365,148,119,148,37,73,31,10,75,0.98370639,,5.475308642,4.919753086
2007,FLA,162,71,91,4.956129454718262,722,162,49,0,0,40,106,24,1443.2,6544,1617,891,795,176,661,60,76,67,9,1142,2423,5627,6344,1504,925,340,38,201,790,749,521,46,1332,82,42,72,107,105,34,0.267282743,P,13182,0,2,-6,-9,-5,-2,-25,,-40,-1.734199293,-5.248200051,-11.93604562,-5.18591966,-24.10430206,-3.866507829,,,,-27.10426032,0.438271605,0.440132837,0.209962168,0.181091168,0.315038684,0.267282743,0.3359375,0.448373911,0.33975023750204997,,100.76864271016743,3.795068748295307,9.369613368006336,-6.353516681,20.731012121641868,7.119370864513528,4.120756691281473,1.0972060176483196,0.3210069057696592,0.6942,0.416593115,0.101675332,91.29065364377153,4.956129454718262,,4.7738878275486885,4.693185181110946,8.344899004790932,2259,1458,13182,4394,1689,103,64,39,322,130,101,129,21,84,28,6,40,0.9833495,,4.87654321,5.5
2007,HOU,162,73,89,4.700725657526006,638,162,82,2,1,38,65,25,1464.2,6417,1566,813,765,206,510,62,63,40,3,1109,2409,5605,6324,1457,967,293,30,167,723,700,547,40,1043,55,40,77,142,65,33,0.259946476,1B,12936,0,-4,-1,7,-2,0,38,,43,9.309504519682378,3.1148899495601654,63.21781356947031,-3.320606776,72.32149670753279,11.378711210666342,,,,75.32148348821723,0.450617284,0.441606727,0.164927261,0.152363961,0.290868094,0.259946476,0.329598207,0.412310437,0.3248219930724243,,91.67670146155798,-17.92353934,-86.64909561,5.334908418357372,12.439479824340417,6.814516018557309,3.1338171050173376,1.2658163208501403,0.3002870390814749,0.7165,0.439567567,0.114635503,90.77096591170974,4.700725657526006,,4.727310061166911,4.438020822651148,11.81104830512777,2100,1458,12936,4312,1553,106,54,49,384,160,116,160,27,70,26,5,56,0.98224753,,4.462962963,5.018518519
2007,KCR,162,69,93,4.50208958,610,162,64,2,0,36,74,18,1437.1,6253,1547,778,719,168,520,54,41,56,4,993,2294,5534,6140,1447,999,300,46,102,706,660,428,34,1069,89,47,41,151,78,44,0.261474521,LF,12915,0,-1,-1,5,-2,-1,-12,,-13,2.2945494865998626,1.9471903517842293,17.057565383615383,-2.499549105,18.799747590906918,3.2109272650937744,,,,16.79977245062566,0.425925926,0.451596419,0.174104234,0.126129382,0.304988662,0.261474521,0.32207281,0.387603903,0.3122821721422798,,84.51678157936989,-1.635301158,-121.2283766,55.11091141309589,14.27685678,6.217767667,3.256031406608075,1.0519486082887626,0.30434782608695654,0.7102,0.410671851,0.092920353,91.48664319,4.50208958,,4.548274533816544,4.606776415424734,12.107399052008986,2030,1458,12915,4305,1550,101,55,44,370,157,109,154,34,107,31,8,69,0.98304231,,4.358024691,4.802469136
2007,LAA,162,94,68,4.2271781744184835,558,162,90,5,3,43,74,14,1435,6161,1480,731,674,151,477,22,51,69,5,1156,2230,5554,6198,1578,1108,324,23,123,822,776,507,55,883,40,65,32,146,139,55,0.284119553,C,13050,0,3,7,-1,-22,17,-17,,-4,-17.87208182,-0.886607823,-17.62990397,-3.129139237,-39.51771787,-9.006346485,,,,-27.51772488,0.580246914,0.558395762,0.142465311,0.133057256,0.315412963,0.284119553,0.344631852,0.417176809,0.3325348786998743,,100.22255700108457,3.720564626157284,5.309717261709823,2.0218628901056945,21.638201236981224,7.2501750291213165,2.991637966168571,0.9470384337347049,0.30721220527045767,0.7108,0.422388397,0.086433886,91.95119215985025,4.2271781744184835,,4.100227646532526,4.259505591019483,20.011918707750738,2203,1458,13050,4350,1651,114,54,58,400,160,124,160,34,96,46,5,44,0.98135732,,5.074074074,4.512345679
2007,LAD,162,82,80,4.202069045,645,162,78,4,0,43,73,17,1450,6196,1443,727,677,146,518,34,38,44,5,1184,2417,5614,6282,1544,1104,276,35,129,735,706,511,41,864,41,55,58,116,137,50,0.275026718,1B,12993,0,-3,3,2,10,-10,-74,,-71,6.926705151796341,4.982495725154877,-42.18430571,-13.7634129,-44.03861202,-4.38329405,,,,-38.03856549,0.50617284,0.505471792,0.137535816,0.130566441,0.302609067,0.275026718,0.336923324,0.405593159,0.3256979030698634,,93.66973745600005,18.33735202625394,-33.33539571,-1.496572178,16.838897421576636,7.348965655599227,3.2151724743246617,0.9062069136127425,0.3009280742459397,0.7088,0.454840203,0.096306068,91.95567244621064,4.202069045,,4.065807284421048,4.068414614574536,19.951333933975548,2205,1458,12993,4331,1510,137,69,68,367,161,114,161,30,94,33,19,67,0.97708264,,4.537037037,4.487654321
2007,MIL,162,83,79,4.442880635434141,654,162,76,3,0,49,95,20,1444.1,6285,1513,776,713,161,507,37,52,57,2,1174,2330,5554,6238,1455,877,310,37,231,801,774,501,60,1137,76,47,60,112,96,32,0.261973352,1B,12999,0,0,-7,4,-3,13,-15,,-8,0.969120123,-0.419506911,21.0324623,-7.208821165,14.373174807988107,2.0585973795933095,,,,7.373177010862703,0.512345679,0.515848902,0.182269958,0.193914296,0.289156626,0.261973352,0.328909032,0.455887648,0.3374396348533462,,100.07351266934567,7.44507473,7.6788454852983525,44.10501573141664,25.147231530043417,7.315486488078094,3.1592433129945436,1.003231111227064,0.3079025278979731,0.7018,0.415315315,0.092105263,91.69816078875573,4.442880635434141,,4.224137736127348,4.293248034,18.820870687253773,2140,1458,12999,4333,1529,109,53,50,358,144,112,144,21,99,24,6,57,0.9817451,,4.944444444,4.790123457
2007,MIN,162,79,83,4.178421293748433,600,162,80,5,3,38,65,14,1436.2,6133,1505,725,667,185,420,33,51,46,5,1094,2259,5522,6161,1460,1033,273,36,118,718,671,512,41,839,48,45,34,149,112,30,0.264396957,2B,12930,0,3,-2,0,2,9,10,,27,-4.19220737,-3.878683388,26.086604772717692,-0.739694166,17.27607831795467,1.154178666168453,,,,21.276136337527973,0.487654321,0.495149109,0.136179191,0.126584571,0.29110629,0.264396957,0.329688265,0.390981528,0.31727238008743286,,90.85464285,2.6013616621494293,-68.67694027,-0.396696325,14.059349175571622,6.853362661710323,2.6310898701264493,1.1589324427937933,0.30116358658453113,0.7286,0.429175005,0.106077981,92.47652602470687,4.178421293748433,,4.374170871866335,4.222987895661158,13.697690741159022,2037,1458,12930,4310,1611,95,45,48,363,152,116,151,23,65,41,6,46,0.98420878,,4.432098765,4.475308642
2007,NYM,162,88,74,4.269682489648697,661,162,86,2,2,39,78,17,1452.1,6293,1415,750,689,165,570,40,61,36,3,1134,2335,5605,6344,1543,1045,294,27,177,804,761,549,64,981,54,58,77,114,200,46,0.275289919,2B,13071,0,1,-1,-4,-11,-1,44,,18,-5.309967518,0.8148720934987068,23.611324422061443,1.5985787709942088,20.71476606745273,1.8426071926831236,,,,16.714768009893135,0.543209877,0.534707126,0.1546343,0.156824264,0.303218645,0.275289919,0.342483242,0.432114183,0.33637350729418275,,100.41666431332472,14.169521622359753,17.41090519335831,57.52487320173532,27.747360799198844,7.027314866852863,3.532248213497471,1.0224929039071626,0.2865001146000458,0.714,0.408010862,0.092333519,90.50307592,4.269682489648697,,4.458329288082586,4.524941246407909,14.621606034226716,2094,1458,13071,4357,1518,101,50,50,302,124,93,124,24,105,29,5,36,0.98309906,,4.962962963,4.62962963
2007,NYY,162,94,68,4.497935204439386,684,162,77,1,0,34,71,21,1450.2,6308,1498,777,725,150,578,33,60,59,6,1009,2366,5717,6528,1656,1097,326,32,201,968,929,637,32,991,78,54,41,138,123,40,0.28966241,3B,13056,0,0,-6,12,11,-8,-16,,-16,9.095452692359686,5.627533769235015,-39.62824529,-0.542802545,-25.44800142,-1.132992618,,,,-39.44804017,0.580246914,0.608159776,0.151807598,0.173692496,0.317754968,0.28966241,0.365556583,0.463354906,0.3613084746489482,,119.16747702186657,11.935350224375725,168.43033098064723,-47.22681314,33.861333018987025,6.259884994868056,3.585940066435814,0.9306072836771144,0.2988250942141432,0.7056,0.427667466,0.084889643,91.61782862315138,4.497935204439386,,4.512119665401827,4.695934097675665,13.53040632023476,2184,1458,13056,4352,1588,88,55,31,430,174,134,174,37,136,44,16,59,0.98540146,,5.975308642,4.796296296
2007,OAK,162,76,86,4.301105603375667,608,162,85,4,1,36,66,25,1448,6247,1468,758,692,138,530,60,43,52,4,1036,2220,5577,6365,1430,948,295,16,171,741,711,664,29,1119,49,56,18,142,52,20,0.256410256,P,13032,0,11,-1,5,-8,-13,14,,7,-16.91136497,-1.471281954,-1.543756453,4.133707401881111,-15.79273554,-5.346044853,,,,-18.7927425,0.469135802,0.488660565,0.175805184,0.150618612,0.289891779,0.256410256,0.337693034,0.407028868,0.3283505443909962,,99.40119211796429,-7.026387863,-12.11210729,-32.13851257,17.16969049820529,6.439227464013283,3.2941993783079533,0.8577349324650898,0.29555555555555557,0.6943,0.447639956,0.082684242,90.31257824371143,4.301105603375667,,4.234766264168072,4.441751759527819,17.02388315461576,2038,1458,13032,4344,1687,90,42,46,379,154,117,153,27,101,26,16,52,0.98529652,,4.574074074,4.679012346
2007,PHI,162,89,73,4.764344929494048,660,162,74,5,2,42,90,21,1458.1,6385,1555,821,772,198,558,62,72,46,3,1050,2446,5688,6537,1558,978,326,41,213,892,850,641,74,1205,90,52,65,125,138,19,0.273909985,P,13125,0,3,4,0,26,-3,16,,47,11.489749327301979,-0.626936145,20.490566679240146,1.1970058208507908,32.550407190552505,6.140294842532228,,,,38.55040918912358,0.549382716,0.541376671,0.184335322,0.18407173,0.311198519,0.273909985,0.353732035,0.457981715,0.3509930830663753,,105.12873291645117,20.59696975722909,63.603659545533674,78.45383936585858,34.917365881701386,6.480002818612371,3.4436586407482888,1.2219433886526185,0.3010871976924784,0.715,0.43486799,0.119277108,90.82563719081418,4.764344929494048,,4.860629648843516,4.523549295767884,9.933207115042023,2255,1458,13125,4375,1723,89,54,34,375,165,114,165,20,84,39,8,46,0.985615,,5.50617284,5.067901235
2007,PIT,162,68,94,4.942435202730888,657,162,74,4,2,32,68,19,1447.2,6374,1627,846,795,174,518,55,76,45,3,997,2304,5569,6214,1463,962,322,31,148,724,694,463,31,1135,71,51,60,130,68,30,0.262704255,P,13029,0,2,-2,8,1,4,-38,,-24,1.1944330781698227,3.4024579050019383,-33.59052086,10.97345897438936,-18.02018474,-1.921547711,,,,-21.0201419,0.419753086,0.422759402,0.182652075,0.148680194,0.30320498,0.262704255,0.324504387,0.411384449,0.3217606334812439,,89.67874800566895,-10.41793286,-94.0339584,16.81947909,12.485082034091294,6.198248927198359,3.220354006307673,1.0817405349373264,0.31525276632675203,0.6954,0.441296415,0.100230414,91.34851665755923,4.942435202730888,,4.655671953809676,4.597484968031788,10.918969616759568,2121,1458,13029,4343,1721,83,55,26,463,191,143,191,16,110,35,13,45,0.98649748,,4.469135802,5.222222222
2007,SDP,163,89,74,3.7220484557825566,648,163,90,1,0,45,76,22,1484.2,6254,1406,666,614,119,474,48,48,42,6,1136,2334,5612,6326,1408,884,322,31,171,741,704,557,45,1229,49,44,64,113,55,24,0.250890947,P,13362,0,-1,-12,1,-5,0,33,,-3,-8.42983938,3.2662910046055913,-44.14102638,7.970513650448993,-41.3340108,-6.659952497,,,,-72.33407156,0.54601227,0.553153872,0.194277584,0.159836066,0.290648496,0.250890947,0.321622484,0.410727013,0.3195817735928785,,95.95186059318692,3.3448193334043026,-30.20665289,-16.60146811,15.81226950989869,6.886395840014632,2.873372912118781,0.7213742121142088,0.28746928746928746,0.7165,0.458165548,0.073593073,90.08986776811454,3.7220484557825566,,3.806057620109085,4.130361044033524,22.716179373383056,2103,1467,13362,4454,1766,92,50,39,352,147,115,147,17,189,20,9,42,0.98542459,,4.54601227,4.085889571
2007,SEA,162,88,74,4.768765094447896,618,162,70,6,4,43,74,15,1434.1,6313,1578,813,760,147,546,39,62,59,10,1020,2338,5684,6209,1629,1170,284,22,153,794,754,389,32,861,62,40,33,154,81,30,0.286593947,P,12909,0,-8,0,2,2,-11,-36,,-46,5.110306252,1.491153284907341,-62.07796792,2.3609671902959235,-53.1155341,-6.124006963,,,,-41.11554153,0.543209877,0.488178379,0.138669673,0.138458832,0.313375796,0.286593947,0.336842105,0.425052779,0.33284628719222403,,102.65298641192865,-9.618018296,10.662003205519579,-68.35243276,15.331909782145901,6.4001847320221765,3.4259812389059885,0.922379564,0.3153371529308065,0.6934,0.436371546,0.084096109,90.28640672413083,4.768765094447896,,4.421333827736849,4.617814128861705,14.165892282617278,2104,1458,12909,4303,1656,90,46,43,392,167,121,167,33,69,45,8,59,0.98512151,,4.901234568,5.018518519
2007,SFG,162,71,91,4.197660115,658,162,86,5,0,37,86,23,1453.2,6299,1442,720,678,133,593,41,47,49,4,1057,2371,5538,6213,1407,972,267,37,131,683,641,532,74,907,39,36,67,142,119,33,0.254062838,LF,13083,0,3,2,-1,-5,-7,10,,2,-5.565638816,-0.80774647,20.81965209916234,12.715477800113149,27.16165807424113,2.5325960908725844,,,,30.16163291914705,0.438271605,0.473646269,0.145984226,0.132538823,0.281305114,0.254062838,0.321887713,0.386601661,0.30973460736727915,,81.00690205434681,-4.729949612,-158.1108982,60.61590884260836,10.503332245226634,6.544139736125674,3.6714047904659646,0.8234348012343563,0.29290669053479523,0.7184,0.429626314,0.077370564,90.15628576380011,4.197660115,,4.295550597790424,4.589592209674482,16.041032277978957,2197,1458,13083,4361,1666,88,54,32,378,149,127,148,30,77,33,21,49,0.98560916,,4.216049383,4.444444444
2007,STL,162,78,84,4.670304174,678,162,70,2,0,34,63,11,1435.2,6283,1514,829,745,168,509,25,73,39,6,945,2440,5529,6211,1513,1080,279,13,141,725,690,506,47,909,54,54,68,154,56,33,0.273648037,SS,12921,0,3,4,-3,-1,8,29,,48,-0.56303772,-3.094360428,23.101604905474233,-17.67633935,1.767843731562607,0.007933775,,,,11.767814068415547,0.481481481,0.433374338,0.146353244,0.13166938,0.302669313,0.273648037,0.337457268,0.405317417,0.32582330453427133,,94.00924184228344,-12.73003596,-61.26999228,40.56063925428316,17.98795142306142,5.924077107223304,3.190852113837737,1.053169263506365,0.2933740191804708,0.6809,0.434521253,0.095945174,91.19124545561635,4.670304174,,4.660543029426216,4.669306704092754,9.820998090086505,2263,1458,12921,4307,1672,121,72,47,363,157,120,157,35,58,34,10,39,0.98016393,,4.475308642,5.117283951
2007,TBD,162,66,96,5.533454126867021,645,162,73,2,1,28,58,21,1429.2,6403,1649,944,879,199,568,31,63,55,2,1194,2229,5593,6280,1500,986,291,36,187,782,750,545,31,1324,53,52,34,119,131,48,0.268192383,P,12867,0,0,-3,1,12,-6,-89,,-82,8.704117202782072,-2.311135298,-49.36215375,-5.253672816,-48.22286847,-5.457869432,,,,-50.22285321,0.407407407,0.406960989,0.210828025,0.165206508,0.317610062,0.268192383,0.336056383,0.433398891,0.3354190925744297,,102.68356686392063,8.403469439595938,29.53873497411751,-66.02913881,17.639823153061233,7.516432568235748,3.5756563641188484,1.2527387613726246,0.33112582781456956,0.6675,0.418246709,0.111049107,92.02340248,5.533454126867021,,4.702877585486721,4.465770088039138,9.194460649974644,2029,1458,12867,4289,1548,117,60,56,362,155,113,155,28,96,44,14,55,0.98034934,,4.827160494,5.827160494
2007,TEX,162,75,87,4.758041386872772,629,162,55,0,0,42,80,14,1430,6389,1525,844,756,155,668,38,70,66,4,976,2313,5555,6214,1460,947,298,36,179,816,768,503,27,1224,56,42,57,129,88,25,0.262826282,P,12870,0,-1,3,1,1,-14,1,,-4,-0.021738669,-3.354050788,-3.160659563,-7.731474361,-14.2679647,-2.105428352,,,,-9.267974774,0.462962963,0.483137328,0.196974573,0.163276328,0.305436337,0.262826282,0.327972709,0.42610261,0.3290350978750645,,94.16776653699486,12.602081339806318,-33.36828907,-26.50571075,15.135763568570052,6.142656605274901,4.2041952995119205,0.9755243584196821,0.3030973451327434,0.6935,0.465146579,0.096996245,91.45923790953911,4.758041386872772,,4.8319078734769025,4.824668287553755,9.150180235505104,2156,1458,12870,4290,1744,124,65,59,412,179,136,179,22,98,47,14,66,0.97986359,,5.037037037,5.209876543
2007,TOR,162,83,79,4.000918785619361,582,162,91,11,2,44,64,25,1448.2,6108,1383,699,644,157,479,34,55,42,3,1067,2308,5536,6197,1434,901,344,24,165,753,719,533,32,1044,47,48,33,127,57,22,0.259031791,P,13038,0,6,-7,3,7,10,69,,81,3.540474832057953,-3.105318201,21.79011011356488,2.689628577325493,24.914968443103135,3.928083609720891,,,,7.914961026205737,0.512345679,0.537138716,0.168468613,0.160223989,0.290057142,0.259031791,0.326735885,0.41925578,0.3257205469870365,,95.39667206500589,-11.30201207,-47.19040915,-0.777197888,16.239940940397556,6.628851466235806,2.9758386619746493,0.9753792691649685,0.28183908045977013,0.7177,0.486925157,0.106296547,91.85943603047563,4.000918785619361,,4.281247447452413,4.151373725573747,17.49710972327739,2056,1458,13038,4346,1853,102,49,52,416,162,139,161,36,134,24,6,42,0.98381209,,4.648148148,4.314814815
2007,WSN,162,73,89,4.578802783878625,750,162,60,0,0,46,95,27,1446.2,6333,1502,783,736,187,580,44,42,52,4,931,2528,5520,6201,1415,952,309,31,123,673,646,524,38,1128,53,41,63,143,69,23,0.256340579,2B,13020,0,-4,1,3,-9,-3,-7,,-14,-8.321702217,4.000085778534412,21.087776105385274,-10.42295037,6.343177993199788,-0.028623774,,,,11.343177559661735,0.450617284,0.424879317,0.181906144,0.134057971,0.299767981,0.256340579,0.324535679,0.39039855,0.314748752,,87.90697913678093,-10.77056266,-108.5787339,39.11910257488489,13.199751775236901,5.791936673629076,3.608295672078264,1.1633642942735092,0.28630524711517524,0.7201,0.39695475,0.095946639,89.65368355576378,4.578802783878625,,4.922780441569352,4.932435267629526,4.4097879972541705,2283,1458,13020,4340,1567,109,47,58,385,153,118,153,28,80,37,9,52,0.98188165,,4.154320988,4.833333333
2008,ARI,162,82,80,3.989775644606531,606,162,95,6,2,39,68,23,1434.2,6119,1403,706,636,147,451,41,68,59,3,1229,2280,5409,6156,1355,831,318,47,159,720,683,587,49,1287,49,43,68,105,58,23,0.250508411,2B,12912,0,0,-3,0,-11,-13,4,,-32,-7.999963858,-1.794834167,-36.19103394,-10.51797566,-56.50379728,-9.344876432,6.320000036619604,,,-66.02927848,0.50617284,0.509816726,0.209064327,0.164355704,0.298552171,0.250508411,0.327036793,0.414864115,0.3243615842947286,,87.65057451195747,12.095006953924894,-83.92837775,-17.2284195,9.549204926650813,7.709802306951929,2.8292276976690967,0.9221651254043398,0.29734848484848486,0.7085,0.452812426,0.098856758,91.36413348838639,3.989775644606531,,3.836016239273911,3.871065876279583,22.933810103684664,2073,1458,12912,4304,1564,113,64,48,328,138,101,138,29,87,31,7,59,0.98110684,,4.444444444,4.358024691
