Season,Team,TG,W,L,P_ERA,P_G,P_GS,P_QS,P_CG,P_ShO,P_SV,P_HLD,P_BS,P_IP,P_TBF,P_H,P_R,P_ER,P_HR,P_BB,P_IBB,P_HBP,P_WP,P_BK,P_SO,B_G,B_AB,B_PA,B_H,B_1B,B_2B,B_3B,B_HR,B_R,B_RBI,B_BB,B_IBB,B_SO,B_HBP,B_SF,B_SH,B_GDP,B_SB,B_CS,B_AVG,F_Pos,F_Inn,F_rSZ,F_rCERA,F_rSB,F_rGDP,F_rARM,F_rGFP,F_rPM,F_rTS,F_DRS,F_ARM,F_DPR,F_RngR,F_ErrR,F_UZR,F_UZR/150,F_FRM,F_OAA,F_RAA,F_Def,WinP,x
2013,LAD,162,92,70,3.2516658077855056,666,162,93,7,4,46,83,19,1450.1,6032,1321,582,524,127,460,44,43,66,3,1292,2336,5491,6145,1447,1011,281,17,138,649,618,476,45,1146,57,48,71,130,78,28,0.263522127,1B,13053,-10.87746499,2,5,-2,-1,0,32,-14,20,1.213893631938845,-3.107178986,17.612362149346154,-10.20680097,5.512280618684599,0.8178402313757978,-3.929999976,,,13.22099597743715,0.567901235,0.554266539
2013,MIA,162,62,100,3.7109585729300387,633,162,82,2,1,36,52,17,1460,6166,1376,646,602,121,526,58,47,53,2,1177,2244,5449,6021,1257,912,219,31,95,513,485,432,31,1232,56,26,57,131,78,29,0.230684529,P,13140,-13.82307792,0,1,1,-6,-10,16,-4,-10,-1.019704564,4.164218967780471,4.279234426183393,9.517957646763534,16.94170008493529,2.6076028127423543,-14.90000008,,,18.26781774960976,0.382716049,0.386737401
2013,MIL,162,74,88,3.8366434040924635,663,162,82,4,2,40,83,23,1442.2,6100,1401,687,615,175,466,29,43,51,2,1125,2335,5474,6064,1381,943,238,43,157,640,610,407,22,1183,71,35,77,116,142,50,0.252283522,CF,12984,26.32587588671595,-3,-1,-1,12,7,-6,19,44,10.841652647592127,1.5058168412651867,18.868522418662906,-16.55858048,14.657347433501855,4.260774435790522,44.044998900033534,,,19.185320466686008,0.456790123,0.464626138
2013,MIN,162,66,96,4.5548147765934734,673,162,62,1,1,40,77,18,1450.1,6257,1591,788,734,168,458,31,44,50,4,985,2332,5564,6212,1346,895,285,15,151,614,590,533,20,1430,52,32,29,104,52,33,0.241912293,2B,13053,-28.16486695,2,3,0,10,9,-59,10,-43,9.732518209144473,0.9062319286167622,-16.3438043,6.528408596423105,0.8233812153921463,1.4922953208860237,-24.23000001,,,7.082999056381055,0.407407407,0.377774215
2013,NYM,162,74,88,3.7848759572113115,697,162,94,4,2,40,68,18,1476.2,6249,1442,684,621,152,458,38,54,47,3,1209,2378,5559,6207,1318,893,263,32,130,619,593,512,40,1384,51,32,53,106,114,35,0.237093002,CF,13290,-11.98878396,-6,-3,-1,11,-3,-21,0,-24,12.906944568268955,-2.843847476,-6.107661883,-2.138616564,1.8167936185491271,2.066822481729865,-16.25999997,,,-0.760600001,0.456790123,0.450238949
2013,NYY,162,85,77,3.942424981114345,590,162,84,7,3,49,67,13,1447.1,6128,1452,671,634,171,437,34,51,57,1,1233,2253,5449,6044,1321,906,247,24,144,650,614,466,33,1214,57,36,36,121,115,31,0.242429803,1B,13026,15.338421917520463,-4,2,-4,2,5,-7,15,24,3.2558762683765963,-2.178461062,5.342923316266024,8.725351060224057,15.14570387324784,2.313072059425932,25.59499994572252,,,24.10389177457561,0.524691358,0.484106969
2013,OAK,162,96,66,3.5578537447191234,609,162,92,6,4,46,64,21,1452,6069,1339,625,574,163,428,23,35,56,1,1183,2313,5521,6209,1403,891,301,25,186,767,725,573,29,1178,45,49,21,108,74,28,0.25412063,2B,13068,-5.504030067,0,-3,-7,-7,-3,-27,-5,-63,-5.196778157,-10.58640705,22.865090890471038,-7.811746402,-0.729850672,-2.044702798,-6.044999956,,,-10.26609406,0.592592593,0.600960861
2013,PHI,162,73,89,4.3360413289215884,628,162,91,6,2,32,55,16,1436.1,6213,1465,749,692,152,506,33,62,48,6,1199,2310,5456,6014,1355,928,255,32,140,610,578,417,41,1205,53,31,57,132,73,29,0.248350439,1B,12927,-1.093149067,-1,-3,-1,4,5,-79,-13,-93,-1.831030128,-3.241056876,-35.25283733,-1.362127695,-41.68703327,-5.941413471,-7.195000189,,,-43.37469161,0.450617284,0.398777839
2013,PIT,162,94,68,3.274027079692242,627,162,83,3,0,55,86,15,1470.2,6147,1299,577,535,101,515,26,70,81,6,1261,2369,5486,6135,1346,877,273,35,161,634,603,469,41,1330,88,29,62,120,94,42,0.245351804,P,13236,7.411678873002529,6,3,-4,1,4,20,15,45,-1.573783038,-7.395068842,0.5599357373575913,-8.646650778,-17.05557241,-3.063416584,9.355000017210841,,,-10.54860977,0.580246914,0.546964491
2013,SDP,162,76,86,3.977317741605014,650,162,87,3,1,40,75,13,1455,6179,1407,700,643,156,525,31,40,51,2,1171,2359,5517,6122,1349,931,246,26,146,618,578,467,36,1309,52,34,52,100,118,34,0.244516947,LF,13095,6.136815953999758,-5,6,-3,-7,2,9,-1,-4,-5.848228528,-7.38053767,-16.57470569,14.569031195369462,-15.23440245,-3.846580419,-3.034999869,,,-6.42741382,0.469135802,0.438024415
2013,SEA,162,71,91,4.318772081,610,162,83,4,2,43,65,23,1465,6256,1467,754,703,174,478,48,42,74,1,1297,2237,5558,6172,1318,864,249,17,188,624,597,529,21,1353,31,28,26,122,49,23,0.23713566,CF,13185,-9.988315045,0,-2,-4,-15,-12,-51,-4,-99,-14.33754683,3.4476846531033516,-20.86733156,0.6033252433408052,-31.15386274,-5.635849236,-15.17499983,,,-36.60441595,0.438271605,0.40649259
2013,SFG,162,76,86,3.9983880704531995,686,162,80,2,2,41,81,13,1447.1,6163,1380,691,643,145,521,64,50,60,4,1256,2396,5552,6168,1446,1024,280,35,107,629,596,469,40,1078,39,42,66,131,67,26,0.260446685,LF,13026,9.146570965647697,4,0,-3,1,-8,10,-2,5,3.571787084918469,0.7468071775510907,16.039021960030368,-5.670691334,14.686955383629538,2.7405617539343776,19.67499994672835,,,14.256398201533287,0.469135802,0.453133697
2013,STL,162,97,65,3.4281789775689226,645,162,88,7,4,44,83,20,1459.2,6104,1366,596,556,112,451,26,64,33,1,1254,2341,5557,6202,1494,1027,322,20,125,783,745,481,38,1110,64,44,56,155,45,22,0.268850098,P,13137,14.333456984255463,5,1,5,-18,-3,-26,-22,-38,-23.10556543,4.609601728618145,-18.20061952,8.894722107215784,-27.80187499,-8.503852765,19.82500039692968,,,-15.43765401,0.598765432,0.633156908
2013,TBR,163,92,71,3.7377036208152723,648,163,80,9,3,42,85,18,1464,6083,1315,646,608,153,482,38,52,69,6,1310,2423,5538,6242,1421,937,296,23,165,700,670,589,31,1171,36,55,24,140,73,38,0.256590827,P,13176,16.348901899065822,0,-1,0,-3,6,20,1,30,-4.151314374,-2.909002766,4.487089506350458,13.267151912907138,10.693928722292185,0.5030173446908857,21.055000339634717,,,-0.140675657,0.564417178,0.540054402
2013,TEX,163,91,72,3.628701469096155,638,163,77,4,2,46,74,11,1463.1,6146,1370,636,590,157,498,35,48,68,5,1309,2321,5585,6196,1465,1004,262,23,176,730,691,462,26,1067,61,42,45,125,149,46,0.262309758,P,13170,-0.827173929,-2,1,3,8,0,12,3,29,11.365399711299688,1.163862556219101,20.12004023976624,-2.156639916,30.49266247684136,6.017635015245371,-9.869999786,,,33.13982531104252,0.558282209,0.568489731
2013,TOR,162,74,88,4.264460026173415,649,162,67,4,2,39,62,19,1452,6250,1451,756,688,195,500,33,65,54,7,1208,2314,5537,6152,1398,916,273,24,185,712,669,510,19,1123,38,38,29,133,112,41,0.252483294,P,13068,11.149742827285081,4,-5,3,16,3,-5,-11,12,-1.632146613,1.8210880141705275,-12.39104348,-8.806621593,-21.0087309,-2.672385871,3.484999948181212,,,-25.87314302,0.456790123,0.47005415
2013,WSN,162,86,76,3.5858879358582088,602,162,91,6,4,47,79,21,1445.2,6038,1367,626,576,142,405,17,48,43,8,1236,2241,5436,6047,1365,918,259,27,161,656,621,464,35,1192,40,39,68,115,88,28,0.251103752,P,13011,1.952319948002696,0,-4,4,-6,11,-18,-5,-17,0.6073014659341425,6.626859143,-12.17851415,-11.57821186,-16.52253915,-1.151219385,-1.529999987,,,-18.9535458,0.530864198,0.523388129
2014,ARI,162,64,98,4.255945156144071,650,162,75,2,1,35,75,20,1444.1,6162,1467,742,683,154,469,43,51,50,5,1278,2274,5552,6089,1379,955,259,47,118,615,573,398,31,1165,43,36,56,115,86,33,0.248378962,1B,12999,18.617643885605503,-1,-3,1,8,-1,3,-2,17,9.783471032045782,0.4670471139252186,-18.19511855,3.9890637556891306,-3.955559951,1.174277364891577,20.540000311098993,,,-4.655932181,0.395061728,0.407223815
2014,ATL,162,79,83,3.3835076684105876,634,162,110,5,2,54,81,13,1455,6087,1369,597,547,121,472,36,37,75,1,1301,2252,5468,6064,1316,931,240,22,123,573,545,472,31,1369,43,27,53,121,95,33,0.240673006,P,13095,-9.111434064,1,-2,4,0,-8,1,-5,-14,-1.447933111,6.4708820432424545,19.827150286313554,-0.621604327,24.228496934796567,3.6441596128413662,-18.72999986,,,19.060109648673716,0.487654321,0.479495807
2014,BAL,162,96,66,3.4365897343636473,641,162,78,3,2,53,97,19,1461.1,6104,1342,593,558,151,472,25,59,42,2,1174,2294,5596,6130,1434,943,264,16,211,705,681,401,29,1285,62,36,35,112,44,20,0.256254467,2B,13152,0.7961970428004861,2,0,11,9,12,21,8,58,14.155707200989127,6.621060201898217,20.68002998828888,-0.151678787,41.30516178905964,8.604785534436369,6.005000291392207,,,41.92456089941227,0.592592593,0.585648906
2014,BOS,162,71,91,4.009781560678182,655,162,87,3,2,36,63,18,1465.2,6231,1458,715,653,154,482,19,47,51,5,1213,2283,5551,6226,1355,930,282,20,123,634,601,535,36,1337,68,52,20,138,63,25,0.244100162,P,13191,8.896997140720487,-3,2,-8,10,5,35,8,51,9.457636554725468,-4.031567577,29.18297599966172,11.809189091291046,46.41825957,7.248327376572897,14.024999833665788,,,44.92848491936596,0.438271605,0.440171226
2014,CHC,162,73,89,3.923915104,699,162,79,1,1,37,81,21,1463.1,6208,1398,707,638,115,504,37,55,64,3,1311,2358,5508,6102,1315,857,270,31,157,614,590,442,29,1477,54,41,57,94,65,40,0.238743645,2B,13170,-15.5018239,-4,2,1,-10,-8,10,-11,-38,-5.075933839,1.7818117733113468,10.326209545135498,-6.634131489,0.3979873026255518,-0.725792287,-22.42999956,,,1.3254067463930819,0.450617284,0.429946
2014,CHW,162,73,89,4.297014526,615,162,89,3,0,36,68,21,1441,6255,1468,758,688,140,557,42,69,75,3,1152,2285,5543,6077,1400,934,279,32,155,660,625,417,33,1362,60,38,19,127,85,36,0.25257081,P,12969,3.1092339856550097,4,-1,8,-3,3,-48,-5,-45,-2.251715649,7.570697043091059,-28.24692356,-2.634650691,-25.56261237,-2.842853199,1.7399999238550663,,,-34.42492486,0.450617284,0.431217109
2014,CIN,162,76,86,3.585063625192457,590,162,103,5,3,44,69,19,1446,6067,1282,612,576,163,507,33,69,45,5,1290,2213,5395,5978,1282,877,254,20,131,595,562,415,22,1252,52,37,76,88,122,52,0.237627432,P,13014,-7.491227033,2,0,-1,4,11,28,18,65,5.666783489,-1.109300636,19.72752855,9.407246973365545,33.69224375090562,5.608566301529929,-0.725000001,,,39.83766567156787,0.469135802,0.485918286
2014,CLE,162,85,77,3.573439123,735,162,78,6,4,40,76,22,1468.1,6193,1398,653,583,135,464,51,58,56,2,1450,2391,5575,6222,1411,962,284,23,142,669,644,504,24,1189,42,49,51,126,104,27,0.25309417,CF,13215,2.452170896809548,-4,4,-5,4,8,-66,-5,-55,1.6839380227029324,-1.584954664,-52.18431203,-7.537386134,-59.62267542,-7.803349795,4.024999949149787,,,-51.97435409,0.524691358,0.512101102
2014,COL,162,66,96,4.855344472224803,709,162,70,1,1,24,74,26,1431,6248,1528,818,772,173,531,32,54,72,8,1074,2387,5612,6164,1551,1017,307,41,186,755,721,397,39,1281,48,48,59,121,85,48,0.276372059,LF,12879,-15.76545202,-3,-3,0,-8,-5,22,1,-10,-10.3473613,-1.588499345,-14.21657932,16.249029935604085,-9.903380595,-3.142853807,-14.16000002,,,-20.60079934,0.407407407,0.460013283
2014,DET,162,90,72,4.011004399493575,635,162,90,5,4,41,72,16,1454,6191,1475,705,648,127,462,34,42,43,9,1244,2330,5630,6202,1557,1051,325,26,155,757,731,443,51,1144,44,61,24,137,106,41,0.276554174,3B,13086,-11.80528312,-2,1,1,-10,2,-42,-8,-68,-6.539117347,0.21527964621782303,-14.1705462,3.395243358630978,-17.09917125,-3.091128407,-15.00499992,,,-11.13408932,0.555555556,0.535522777
2014,HOU,162,70,92,4.141334546854727,600,162,87,7,2,31,65,25,1438.2,6154,1437,723,662,139,484,32,52,57,7,1137,2229,5447,6055,1317,895,240,19,163,629,596,495,27,1442,55,36,22,122,122,37,0.241784468,LF,12948,9.446209967136383,-3,-3,2,-1,7,-6,14,6,-11.5786345,0.1652941107749939,-21.62354046,-16.12263345,-49.15952998,-9.218097248,9.744999958202243,,,-59.19582967,0.432098765,0.430807844
2014,KCR,162,89,73,3.5052850063560728,613,162,95,3,2,53,75,12,1450.2,6101,1386,624,565,128,440,14,56,58,6,1168,2273,5545,6058,1456,1046,286,29,95,651,604,380,22,985,53,47,33,131,153,36,0.262578899,P,13056,-9.216236969,4,4,-4,5,6,24,-5,27,9.86779223,-7.070493472,41.7957137,7.228693640165147,51.82172164297663,7.056152103939792,-13.10999997,,,65.50768519,0.549382716,0.521166978
2014,LAA,162,98,64,3.5813837842937812,705,162,80,3,2,46,81,16,1482.2,6179,1307,630,590,126,504,41,63,74,4,1342,2468,5652,6284,1464,974,304,31,155,773,729,492,42,1266,60,54,26,112,81,39,0.259023354,1B,13344,13.016848156810738,-1,-2,3,-4,5,-5,-10,-9,-5.215969577,3.643076943582855,13.195493737817742,12.627157105627703,24.24975403,2.7535334546767043,9.664999629370868,,,21.901836429498733,0.604938272,0.600876483
2014,LAD,162,94,68,3.4041884251292376,658,162,100,7,3,47,89,14,1464.2,6075,1338,617,554,142,429,35,41,64,4,1373,2364,5560,6231,1476,1002,302,38,134,718,686,519,30,1246,61,43,47,119,138,50,0.265467625,2B,13182,-8.260885966,-1,2,5,9,-8,18,-14,6,6.244677766,2.7193736359477043,-1.036179734,-8.39653978,-0.468666166,1.4596985312484176,-13.16000003,,,-0.454765101,0.580246914,0.575224863
2014,MIA,162,77,85,3.790990179438022,649,162,86,3,3,42,70,22,1457.2,6217,1481,674,614,114,458,35,49,56,4,1190,2311,5538,6185,1399,987,254,36,122,645,614,501,49,1419,35,39,71,143,58,21,0.252618273,P,13119,-14.87737008,4,-2,-3,2,-2,4,-15,-33,7.152723217383027,-1.395042673,-4.550990509,4.937504762841854,6.144221026916057,1.911046175727135,-31.18999941,,,1.1365874780071363,0.475308642,0.47802427
2014,MIL,162,82,80,3.667507265903715,640,162,103,3,3,45,76,20,1457.2,6106,1386,657,594,167,431,20,42,44,2,1246,2327,5462,6065,1366,891,297,28,150,650,617,423,32,1197,73,37,70,137,102,43,0.250091541,P,13119,25.349713066592813,1,0,-8,-6,-1,-14,8,0,-5.280519229,-7.049649581,12.43722562189214,-5.921830928,-5.814768397,-2.465021954,24.494999698363245,,,1.5948670359895463,0.50617284,0.494644377
2014,MIN,162,70,92,4.5783985338440765,653,162,66,2,0,38,68,20,1435,6212,1588,777,730,147,408,24,45,50,6,1031,2292,5567,6233,1412,941,316,27,128,715,675,544,29,1329,53,44,25,97,99,36,0.253637506,2B,12915,-27.92731703,0,-9,-1,2,11,-75,8,-90,3.4601755226030946,-1.183903866,-26.2987044,4.158397577877622,-19.86403,-2.195273084,-28.17499949,,,-31.8924725,0.432098765,0.458516674
2014,NYM,162,79,83,3.4926012707624685,651,162,98,1,1,42,73,22,1463.2,6170,1370,618,568,141,509,38,50,56,1,1303,2294,5472,6145,1306,887,275,19,125,629,602,516,42,1264,54,44,59,112,101,34,0.23866959,CF,13173,-1.010806985,-3,-3,-4,2,-7,30,-6,12,0.5269900262355804,0.032365590799599886,-3.006133114,3.7856264783476945,1.3388584891799837,0.28493501865818394,1.689999956637621,,,-5.124202803,0.487654321,0.508820484
2014,NYY,162,84,78,3.747420210062478,637,162,83,5,2,48,85,21,1453,6114,1392,664,605,164,398,23,65,49,6,1370,2288,5497,6082,1349,929,247,26,147,633,591,452,16,1133,56,47,29,111,112,26,0.245406585,1B,13077,14.295641989912838,1,0,-4,-4,-4,-7,13,7,-1.29092998,-6.613133751,16.252424594480544,-6.331664067,2.016676387283951,-0.784116071,20.07000008225441,,,9.169115256,0.518518519,0.476112336
2014,OAK,162,88,74,3.2227785251990846,603,162,102,7,3,31,61,21,1463.1,5971,1269,572,524,147,406,28,48,59,1,1244,2358,5545,6245,1354,922,253,33,146,729,686,586,34,1104,49,43,19,118,83,20,0.244183949,1B,13170,-3.384766044,2,-4,-3,9,10,17,4,28,-1.857761121,-1.030416083,19.283778153010644,-4.699645254,11.695933626033366,0.9217523244828074,-17.97499992,,,1.079789972810525,0.543209877,0.618944242
2014,PHI,162,73,89,3.8063542161999244,623,162,85,2,0,40,57,16,1468.1,6261,1396,687,621,134,521,43,69,49,1,1255,2282,5603,6198,1356,953,251,27,125,619,584,443,42,1306,55,37,59,95,109,26,0.242013207,P,13215,-12.31620107,5,4,-5,1,-9,-27,8,-33,-6.779643867,-9.182355785,-18.31390026,6.957838987000287,-27.31803259,-5.592826971,-11.02499995,,,-19.49925228,0.450617284,0.448073392
2014,PIT,162,88,74,3.491646631166314,614,162,90,2,1,48,90,24,1456.1,6130,1341,631,565,128,499,43,88,71,3,1228,2362,5536,6224,1436,975,275,30,156,682,659,520,46,1244,78,35,54,127,104,47,0.259393063,1B,13107,16.074474059976637,2,6,3,4,-2,3,8,37,-2.115147613,0.8196772029623389,-17.16578617,-3.634361341,-22.09561267,-3.588269206,17.390000195242465,,,-12.06694663,0.543209877,0.538783832
2014,SDP,162,77,85,3.2717796529394803,643,162,91,4,3,41,75,8,1438.2,6006,1300,577,523,117,462,32,46,57,4,1284,2362,5294,5905,1199,836,224,30,109,535,500,468,27,1294,41,45,56,118,91,34,0.22648281,2B,12948,17.977213971316814,0,1,-10,-9,-6,50,4,42,-7.105032713,-9.023756632,14.200656108558178,-2.825750211,-4.753885947,-2.984229953,33.35499969031662,,,-7.823234183,0.475308642,0.46228402
2014,SEA,162,87,75,3.1735534269329118,659,162,83,2,1,51,86,11,1452,5974,1240,554,512,137,463,36,52,80,8,1317,2333,5450,5977,1328,913,247,32,136,634,600,396,33,1232,60,34,35,113,96,42,0.243669724,CF,13068,22.60539709497243,-4,2,-1,-2,-7,14,-4,8,-10.8630523,3.421299341134727,-3.005470247,9.519111305649858,-0.928110217,-2.344176728,17.330000129528344,,,-3.542038066,0.537037037,0.56703608
2014,SFG,162,88,74,3.503106250474005,637,162,86,8,3,46,81,18,1449,5947,1305,614,564,133,389,35,57,49,6,1211,2353,5523,6087,1407,976,257,42,132,665,636,427,37,1245,43,49,45,113,56,27,0.254752851,2B,13041,14.62457801506389,1,-1,9,-2,1,-4,8,20,-1.872816287,4.738628135994077,3.6428590025752783,-4.829921025,1.6787596079520881,0.1596216648115939,19.62999983,,,-2.669565943,0.543209877,0.539811602
2014,STL,162,90,72,3.5039110039676005,647,162,91,8,5,55,95,17,1448.2,6069,1321,603,564,123,470,35,61,44,5,1221,2324,5426,6086,1371,970,275,21,105,619,585,471,28,1133,86,39,64,140,57,32,0.252672318,CF,13038,-17.83710816,2,0,6,-3,1,48,3,54,-9.06584011,4.823004471,5.386150716949487,-2.160001018,-1.016669672,-1.501061185,-3.90999999,,,1.0228823827026499,0.555555556,0.513091045
2014,TBR,162,77,85,3.5602365898355113,656,162,84,3,1,37,75,19,1463.2,6131,1292,625,579,145,482,27,58,65,3,1437,2352,5516,6205,1361,957,263,24,117,612,586,527,31,1124,66,53,43,135,63,27,0.246736765,P,13173,9.361962979659438,1,-1,-4,-4,-4,-16,1,-26,1.6922908574342728,-4.899019683,10.165672988514416,-0.080166598,6.878801068873145,0.31992517777176444,24.159999947994947,,,4.859948727012946,0.475308642,0.489491864
2014,TEX,162,67,95,4.492639364,638,162,62,6,4,33,68,14,1426.1,6195,1510,773,712,160,505,43,61,61,7,1110,2264,5460,6026,1400,1001,260,28,111,637,597,417,37,1162,61,45,41,148,105,59,0.256410256,P,12837,-7.466848973,-1,1,3,5,-8,-46,8,-43,4.996666967868805,4.164022302953526,3.5123749825143022,-1.764955624,10.908110814751126,2.394929332903492,-10.39999993,,,10.27405920598879,0.413580247,0.404435173
2014,TOR,162,83,79,4.0041573744955645,611,162,86,3,2,45,78,18,1443,6150,1400,686,642,151,490,23,57,43,5,1199,2397,5549,6167,1435,952,282,24,177,723,690,502,27,1151,41,40,35,128,78,21,0.258605154,P,12987,-14.21964602,0,-3,1,11,5,-23,-4,-28,8.158531939610839,-0.456377869,-8.53905368,1.9249651069985703,1.0881055416539311,1.3370746614101514,-23.60999963,,,-0.962362917,0.512345679,0.526241663
2014,WSN,162,96,66,3.0292365689176637,620,162,106,5,4,45,93,17,1470.2,6020,1351,555,495,110,352,26,51,37,2,1288,2265,5542,6216,1403,959,265,27,152,686,635,517,29,1304,56,41,60,115,101,23,0.253157704,P,13236,0.5683639440685511,-1,7,7,1,6,-4,-14,17,5.840003559365869,9.660605683922768,-9.063146438,-4.272134314,2.165321629086975,2.3614847408088218,-5.564999945,,,15.863692675346325,0.592592593,0.604396748
2015,ARI,162,79,83,4.049997384774748,712,162,69,1,1,44,85,21,1466.2,6257,1450,713,660,182,500,45,48,51,3,1215,2393,5649,6276,1494,1003,289,48,154,720,680,490,40,1312,33,57,46,134,132,44,0.264471587,1B,13200,-12.00997091,-4,-3,4,-2,8,68,-1,60,-4.748512069,-0.683467321,19.739911293261684,2.7670415532520565,17.07486024440732,1.251976388705443,-14.50999994,,,13.07480492588689,0.487654321,0.50488474
2015,ATL,162,67,95,4.413706836189472,694,162,79,3,2,44,82,26,1425.1,6156,1462,760,699,170,550,45,53,53,9,1148,2340,5420,6034,1361,992,251,18,100,573,548,471,39,1107,44,31,67,148,69,33,0.251107011,P,12828,-14.54481206,-1,0,6,-13,-8,-9,-20,-51,-5.072242357,8.370217509567738,3.5702233543852344,1.142257123196032,8.010491788882064,0.7456791638077829,-18.71999989,,,12.010503714291909,0.413580247,0.362422441
2015,BAL,162,81,81,4.052510057666979,615,162,72,0,0,43,54,15,1434.2,6085,1406,693,646,174,483,27,54,46,0,1233,2249,5485,6007,1370,887,246,20,217,713,686,418,23,1331,51,32,20,127,44,25,0.249772105,2B,12912,-3.591024948,4,0,4,15,16,-27,0,6,13.109619551571086,4.094298725947738,-14.2181851,8.279092156386469,11.264807370775088,3.897459862580585,-2.32500014,,,11.264819783350138,0.5,0.514221873
2015,BOS,162,78,84,4.3373998527897335,637,162,80,3,1,40,63,20,1448.1,6224,1486,753,698,178,478,17,62,79,10,1218,2268,5640,6237,1495,1007,294,33,161,748,706,478,28,1148,46,42,30,127,71,27,0.265070921,P,13035,-6.503229985,-1,3,-8,7,-12,12,-5,-2,-5.183788009,0.088098096,-7.953009914,5.174197626,-7.874509215,-1.783242578,-8.079999919,,,1.1254822465923988,0.481481481,0.496668924
2015,CHC,162,97,65,3.362681956419313,714,162,81,6,4,48,89,19,1461.1,5997,1276,608,546,134,407,38,46,66,3,1431,2406,5491,6200,1341,868,272,30,171,689,657,567,47,1518,74,35,32,102,95,37,0.24421781,P,13152,12.650347155984491,0,2,-5,-3,0,3,8,6,6.765718238428235,-4.683647746,21.68952349916799,-11.14526413,12.626314525026828,2.981954659045286,10.959999814629555,,,6.626319290707932,0.598765432,0.562209182
2015,CHW,162,76,86,3.9837075699651523,576,162,98,7,4,37,61,15,1452.2,6181,1443,701,643,162,474,34,62,61,2,1359,2265,5533,6070,1381,958,260,27,136,622,595,404,22,1231,65,37,30,125,68,42,0.249593348,P,13074,23.81625597405946,1,-3,6,8,2,-53,-4,-24,-3.274122366,6.377699173986912,-26.12551894,1.5250663401966449,-21.49688629,-2.568350978,18.48499965,,,-23.49689838,0.469135802,0.440499382
2015,CIN,162,64,98,4.347244343,683,162,68,2,1,35,63,21,1453.1,6271,1436,754,702,177,544,42,58,54,11,1252,2337,5571,6196,1382,931,257,27,167,640,613,496,38,1255,42,40,47,112,134,38,0.248070364,P,13080,-4.313089054,1,-4,-2,-1,0,-10,11,-15,1.9949180856347084,-3.833584247,-6.570712409,0.5591452025000763,-7.850235991,-0.916913762,-5.874999867,,,-16.85023933,0.395061728,0.418764237
2015,CLE,161,81,80,3.681246582304092,637,161,91,11,1,38,61,12,1432.2,5904,1274,640,586,161,425,27,48,48,5,1407,2285,5439,6109,1395,922,303,29,141,669,640,533,34,1157,39,50,47,134,86,28,0.25648097,P,12894,-3.078068027,0,2,-1,0,2,-5,16,15,-0.441517008,2.2628952488303185,5.725682401098311,3.3810014603295713,10.928053345880471,1.7749030251903384,0.035000042,,,12.928051898648368,0.50310559,0.522143448
2015,COL,162,68,94,5.041600659460254,746,162,54,4,1,36,99,25,1426.1,6308,1579,844,799,183,579,42,48,66,6,1112,2436,5572,6071,1479,970,274,49,186,737,702,388,47,1283,33,34,44,114,97,43,0.265434314,P,12837,-17.25323706,-6,-1,5,-20,5,-6,5,-36,-11.91151655,-0.3094333,-6.405008514,1.7349133997922763,-16.8910326,-4.123828471,-18.49499987,,,-17.89101969,0.419753086,0.432629898
2015,DET,161,74,87,4.639945792977769,666,161,72,7,4,35,49,24,1447,6188,1491,803,746,193,489,32,46,60,8,1100,2340,5605,6159,1515,1026,289,49,151,689,660,455,36,1259,41,35,23,152,83,51,0.27029438,P,13023,-14.99570997,-1,0,9,4,1,-17,7,-4,11.207812257111073,6.663986107334495,-10.14269795,-0.25262284,7.476490991190076,3.4181477063722383,-24.06500006,,,12.476497285433549,0.459627329,0.424035979
2015,HOU,162,86,76,3.5725191362805773,644,162,94,5,3,39,79,19,1441,5965,1308,618,572,148,423,17,43,61,2,1280,2333,5459,6073,1363,829,278,26,230,729,691,486,22,1392,56,43,28,102,121,48,0.249679428,LF,12969,9.137597966007888,0,-3,1,9,4,24,-4,31,0.6414037365466356,-3.032327078,-5.055519491,-5.016617489,-12.46304476,-2.474732012,11.210000207647681,,,-17.46304436,0.530864198,0.581849534
2015,KCR,162,95,67,3.7376071746480086,655,162,71,2,1,56,79,20,1452,6112,1372,641,603,155,489,10,52,62,2,1160,2263,5575,6116,1497,1016,300,42,139,724,689,383,28,973,77,47,34,133,104,34,0.268520179,CF,13068,-7.560938993,-2,3,-7,3,7,44,-14,35,4.211580147,-8.076444119,32.491621267050505,8.136305566,36.76303685735911,4.674649968817961,-10.74500012,,,42.76298598174603,0.586419753,0.560581868
2015,LAA,162,85,77,3.941926259696006,680,162,88,2,2,46,82,21,1440.2,6096,1355,675,631,166,466,45,71,61,4,1221,2459,5417,5990,1331,891,243,21,176,661,621,435,34,1150,58,40,37,116,52,34,0.245707956,CF,12966,8.666241023689508,0,2,-2,6,7,-6,-21,-1,9.263381015509367,-2.884937678,4.116732161259279,1.4983243545534606,11.993514662608504,2.632845960766349,3.754999805241823,,,15.993524913931935,0.524691358,0.489522109
2015,LAD,162,92,70,3.455154054140746,677,162,95,6,3,47,87,21,1445.2,5932,1317,595,555,145,395,32,38,52,10,1396,2379,5385,6090,1346,870,263,26,187,667,638,563,31,1258,60,30,49,135,59,34,0.249953574,3B,13011,2.094121971487766,-3,-2,-7,8,6,-2,-10,-1,4.884846068918705,-3.333029881,-9.402498542,13.435095567838289,5.584392121061683,1.8327396592224443,19.260000095702708,,,9.584394751,0.567901235,0.556867197
