Season,Team,TG,G,PA,HR,R,RBI,SB,BB%,K%,ISO,BABIP,AVG,OBP,SLG,wOBA,xwOBA,wRC+,BsR,Off,Def,WARB,TG,W,L,SV,G,GS,IP,K/9,BB/9,HR/9,BABIP,LOB%,GB%,HR/FB,vFA (pi),ERA,xERA,FIP,xFIP,WARP,Pos,G,GS,Inn,PO,A,E,FE,TE,DP,DPS,DPT,DPF,Scp,SB,CS,PB,WP,FP,WinP
2017,ATL,162,2374,6216,165,732,706,77,0.076254826,0.19047619,0.149713467,0.305132411,0.262714899,0.326023391,0.412428366,0.3156382582836179,,88.60414842098687,4.262460593599826,-87.58443155,24.707326276227832,14.721448867724352,162,72,90,36,692,162,1441.1,7.855228894248164,3.646624542321882,1.1988902604893859,0.30247501189909565,0.7012,0.444573553,0.124918672,93.93928649127203,4.720630400676957,,4.5050041096334255,4.670143069981789,8.959418048616499,P,2143,1458,12972,4324,1578,97,52,45,340,138,113,139,34,99,30,20,58,0.98383064,0.444444444
2017,BAL,162,2351,6140,232,743,713,32,0.063843648,0.229967426,0.175044247,0.30596092,0.26,0.311796377,0.435044247,0.3182896626858963,,95.25614490866742,-14.91025404,-51.26298822,-47.57959254,10.583739477879163,162,75,87,35,654,162,1441,7.700900545228588,3.6162379689272934,1.5114500664601123,0.3022254127781766,0.7218,0.445537757,0.154042011,93.29460594576398,4.971546499596072,,4.959860475273666,4.715932366627969,8.613298897864297,2B,2176,1458,12969,4323,1609,94,46,45,438,178,143,178,33,77,34,8,53,0.98440093,0.462962963
2017,BOS,162,2334,6338,168,785,735,106,0.090091511,0.193120858,0.148879873,0.299791328,0.25771741,0.329435929,0.406597283,0.31636428264576316,,91.27123885804727,4.864877698011696,-63.98301248,5.024067521,15.211741362614395,162,93,69,39,677,162,1482.1,9.592988614324078,2.8232529782662636,1.1839447973374653,0.30269857433808556,0.7569,0.410093091,0.126953125,93.75525055819278,3.733979745448929,,3.776259760315104,3.9093212699419455,23.188709687208757,P,2118,1458,13341,4447,1390,107,43,62,332,127,109,127,25,61,39,19,43,0.98199865,0.574074074
2017,CHC,162,2420,6283,223,822,785,62,0.098997294,0.222982651,0.18213246,0.30199795,0.255094614,0.337933247,0.437227074,0.33100985863248134,,101.47155276422131,-6.77939357,4.8252843664189236,48.496441742405295,26.512412639664888,162,92,70,38,693,162,1447.1,8.948178072440177,3.444955282926934,1.2063561821079878,0.2853437094682231,0.7422,0.461866532,0.144560357,92.74492271344667,3.954858411446805,,4.196792346245993,4.103623533246913,16.810749967116863,P,2397,1458,13026,4342,1656,95,40,52,338,139,105,139,34,121,35,13,73,0.98440834,0.567901235
2017,CHW,162,2289,6059,186,706,670,71,0.066182538,0.2305661,0.161073826,0.309361594,0.256121893,0.31363108,0.417195719,0.3130343655943672,,95.43168397991896,-1.942490256,-36.36871344,-5.535964549,15.981156006123019,162,67,95,25,682,162,1421.2,7.552404282063261,4.000938395862515,1.532004892086596,0.2809348093480935,0.7243,0.419475655,0.147112462,93.16798202095036,4.779602039361074,,5.169363766720293,5.0147079042111224,4.362199317663908,P,2092,1458,12795,4265,1541,114,78,35,384,159,119,157,32,120,26,11,67,0.98074324,0.413580247
2017,CIN,162,2321,6213,219,753,715,120,0.090938355,0.213906325,0.179066375,0.294369029,0.253464624,0.328898263,0.432530999,0.3249787002246935,,94.79863342963623,-5.347094635,-47.40082185,54.636343002319336,21.689370970289897,162,68,94,33,666,162,1430,8.181822592,3.971330811979473,1.5608400021725979,0.29627791563275435,0.7106,0.446492698,0.16847826,93.45082628614784,5.1671356523536405,,5.079319528564601,4.655821415,5.321495902258903,P,2110,1458,12870,4290,1623,81,44,35,302,133,97,133,21,79,42,9,62,0.98648649,0.419753086
2017,CLE,162,2367,6234,212,818,780,88,0.096888033,0.18495348,0.186354563,0.295156287,0.262928688,0.338647342,0.449283251,0.33593133220201943,,104.93784553322567,11.073224569903687,48.83823124,33.181127574294806,28.89688820100066,162,102,60,37,659,162,1440.2,10.082827544315837,2.5363246486940705,1.0182781225052548,0.3034634414513469,0.7746,0.440894568,0.129673826,93.22176244,3.304718569357545,,3.327006130077121,3.4081875227432907,30.353288722923025,P,2199,1458,12966,4322,1446,76,36,38,396,168,124,168,23,50,37,9,48,0.98699521,0.62962963
2017,COL,162,2374,6201,192,824,793,59,0.083696178,0.227060151,0.170762559,0.331572327,0.272858691,0.33773216,0.44362125,0.3324029764511518,,87.53294412132165,-6.392748803,-105.7554486,37.729539362713695,14.158381780793604,162,87,75,47,711,162,1437.2,7.950386038068176,3.3303979309072993,1.1894278324668925,0.3054413542926239,0.7224,0.484812809,0.142428785,94.49620031079537,4.513565616887524,,4.323418561234951,4.2558946804150475,18.586820028722286,1B,2177,1458,12939,4313,1730,77,36,41,408,170,135,170,36,67,27,18,69,0.9874183,0.537037037
2017,DET,162,2336,6150,187,735,699,65,0.081788617,0.213495934,0.165586753,0.305657604,0.258279337,0.32420984,0.42386609,0.3207948658422296,,97.65730878093939,-19.77622645,-37.74065767,-63.40084742,10.38819538091639,162,64,98,32,672,162,1420.1,7.616518688369238,3.4090574495363146,1.3813652862433394,0.3199345641505025,0.6869,0.393530997,0.12778429,93.43724030127544,5.360711156705803,,4.725581298708476,4.866842394,11.471331232984085,C,2158,1458,12783,4261,1389,84,44,39,369,147,120,147,12,85,37,14,53,0.98535054,0.395061728
2017,HOU,162,2313,6271,238,896,854,98,0.081167277,0.173337585,0.196043486,0.3089487,0.281767955,0.345544712,0.477811441,0.34860203596152806,,121.14723895143055,-0.440300636,162.6003140428322,2.020989686716348,37.241009783306325,162,101,61,45,681,162,1446,9.914932394777813,3.248960897723803,1.1950201003122034,0.30048205677557577,0.7366,0.473207351,0.149068322,93.54301625711935,4.120329720868118,,3.908677109094458,3.7669747455764098,19.01491212192923,C,2242,1458,13014,4338,1526,99,49,46,376,153,115,153,39,102,14,16,86,0.98339762,0.62345679
2017,KCR,162,2342,6027,193,702,660,91,0.06470881,0.19346275,0.160223989,0.29496915,0.259393063,0.311418109,0.419617052,0.31225213438824834,,90.90074009643428,2.503106283256784,-65.63420469,-15.71852168,11.94860984261955,162,80,82,39,700,162,1437.2,7.612336447995235,3.249015309629545,1.226988440630811,0.30318772136953953,0.7092,0.436616507,0.119731215,92.87744150787104,4.632507377891837,,4.429840770775375,4.682959666589229,13.678540093824267,P,2175,1458,12939,4313,1524,79,45,33,359,145,109,145,38,87,30,11,48,0.98664638,0.49382716
2017,LAA,162,2392,6073,186,710,678,136,0.086118886,0.197266589,0.154570637,0.276674025,0.242659279,0.314998348,0.397229916,0.30678263497582153,,91.67313836,1.374553873669356,-61.28893826,22.41897457651794,16.329752694084526,162,80,82,43,705,162,1440.2,8.196212391727586,2.936143158621925,1.3993533351730025,0.28869346733668344,0.7487,0.416084758,0.140615191,92.88390929459592,4.198060005519007,,4.427886502086043,4.373490242477098,11.023956762626767,P,2176,1458,12966,4322,1463,80,44,36,323,136,101,136,25,71,43,10,57,0.98635976,0.49382716
2017,LAD,162,2464,6191,221,770,730,77,0.104829591,0.222904215,0.187684912,0.292847854,0.249075443,0.334469881,0.436760355,0.3296335840505804,,104.41550303454358,5.841677693184465,40.69320191365327,56.607834272728155,30.579003257719016,162,104,58,51,698,162,1444.2,9.649973886675616,2.7535755054297106,1.1462848257897438,0.28086253369272235,0.7777,0.427408768,0.134306569,93.13530531619125,3.382786197846907,,3.669868897551273,3.700990335347209,21.717344032600522,P,2299,1458,13002,4334,1367,88,40,47,305,132,100,131,26,68,28,19,40,0.98479876,0.641975309
2017,MIA,162,2399,6248,194,778,743,91,0.077784891,0.205185659,0.163334524,0.312694984,0.26722599,0.330858618,0.430560514,0.32459742125552743,,101.05189181765422,1.3942965301685035,9.005957332470327,37.95323478616774,25.76104635253474,162,77,85,34,742,162,1442.2,7.498613356997412,3.9115063018613787,1.204020281115225,0.2977967306325515,0.7068,0.42519685,0.121997471,92.81283121,4.816081124,,4.690218663593203,4.901678697413031,5.537556221242994,2B,2178,1458,12984,4328,1554,73,38,33,368,157,110,156,18,67,30,12,57,0.98774139,0.475308642
2017,MIL,162,2423,6135,224,732,695,128,0.089160554,0.256071719,0.179806109,0.308004326,0.249314066,0.322172985,0.429120175,0.321109878,,93.65549187934485,2.3689685966819525,-48.54313547,67.79786341451108,22.622342970072225,162,86,76,54,712,162,1445.2,8.379531776976204,3.4427051059939386,1.1517187063451693,0.29780876494023906,0.7481,0.457066407,0.13483965,93.47482373115169,3.996775186343777,,4.239494859774056,4.2640632844658075,17.051525411952753,CF,2282,1458,13011,4337,1624,115,68,46,402,165,122,164,20,99,32,11,50,0.98107307,0.530864198
2017,MIN,162,2324,6261,206,815,781,95,0.094713304,0.214342756,0.173834803,0.305830039,0.259852438,0.334081796,0.433687241,0.32887000857314963,,103.30560115728952,14.36942518921569,39.71786157242044,38.63688977062702,28.621963475836456,162,85,77,42,682,162,1436,7.307803191727734,3.0271603272765826,1.4039004416355165,0.2962702322308234,0.725,0.423606409,0.134615384,92.36095449552353,4.600280911430666,,4.714744033896768,4.748120236029163,8.883642319589853,P,2154,1458,12924,4308,1476,78,46,31,359,144,113,144,33,75,29,16,52,0.98669396,0.524691358
2017,NYM,162,2396,6169,224,735,713,58,0.085751337,0.209272167,0.184029038,0.286458333,0.250272232,0.320397847,0.43430127,0.3216870283541309,,100.5396937923953,-11.26586579,-7.19945318,-0.957730705,20.008890019569026,162,70,92,34,730,162,1434.2,8.619423245595945,3.7200276452972307,1.380111436703863,0.31866537717601545,0.7045,0.444078947,0.149456521,93.55320933,5.012313808756303,,4.590725582093017,4.422322729,8.657392896711826,CF,2211,1458,12912,4304,1456,92,46,45,319,128,99,127,32,102,29,7,55,0.98427888,0.432098765
2017,NYY,162,2294,6354,241,858,821,90,0.096946805,0.218130311,0.185019664,0.303753417,0.26153021,0.338546603,0.446549874,0.3355148511648783,,109.11565058496917,11.063206304097548,82.34961512939448,-5.792699767,28.752342494910724,162,91,71,36,639,162,1448.2,9.691676442588719,3.1311570045286627,1.1928217160109191,0.28018041920933934,0.7453,0.46195097,0.141906873,95.27649892,3.746205701846793,,3.8803741621756966,3.818745362455643,23.370467230677605,3B,2115,1458,13038,4346,1467,95,54,38,240,102,76,102,29,65,26,21,83,0.98392011,0.561728395
2017,OAK,162,2350,6126,234,739,708,57,0.09222984,0.243388834,0.189787701,0.293728499,0.245973645,0.319371727,0.435761346,0.3226465016422613,,103.38207869255513,-5.509907067,19.903390435075554,-52.13019061,17.16719585054987,162,75,87,35,687,162,1431,7.559748641792711,3.157232793826906,1.3207547543897415,0.2943702290076336,0.6894,0.449378739,0.138980807,92.76677017768066,4.672956107,,4.565746430360724,4.536236535594629,9.553069651126862,P,2171,1458,12879,4293,1597,121,72,49,362,164,120,167,26,111,42,16,84,0.97987024,0.462962963
2017,PHI,162,2308,6133,174,690,654,59,0.080547855,0.231045165,0.159168925,0.303517587,0.24968383,0.314626963,0.408852755,0.3103070965889582,,87.36344117650921,-9.524587065,-109.4443296,12.663195125758648,11.06697777835464,162,66,96,33,668,162,1441,8.175575025427197,3.291465269977183,1.3802918874097865,0.3037667071688943,0.7302,0.428537846,0.141304347,93.42036797882169,4.565580858355448,,4.562914717056464,4.499797349,14.333157877670601,CF,2135,1458,12969,4323,1497,82,41,40,336,146,107,146,23,91,30,17,50,0.9861064,0.407407407
2017,PIT,162,2371,6136,151,668,635,67,0.08458279,0.197685788,0.141810187,0.286268801,0.24386222,0.318069916,0.385672407,0.3043436356944773,,85.11219666204268,-2.234947663,-119.974267,11.814987804740667,9.944678796202204,162,75,87,36,664,162,1440.2,7.883847954038421,3.1922712397096937,1.1369733182527675,0.30560190703218115,0.7322,0.45175644,0.129353233,94.79745070327135,4.229290859654526,,4.232836551,4.327775786639743,16.591109755448997,P,2193,1458,12966,4322,1662,99,60,37,387,156,126,156,22,95,28,15,58,0.98372514,0.462962963
2017,SDP,162,2342,5954,189,604,576,89,0.077258985,0.25176352,0.159820761,0.286949473,0.233569828,0.298881735,0.393390589,0.29753069493974077,,81.84928561277627,6.654632689198479,-132.7133971,23.838196577271447,9.259164945229688,162,71,91,45,679,162,1430.2,8.335280528604079,3.485090878,1.421715773180771,0.2985710704437202,0.7111,0.475283337,0.163768115,93.17411622908655,4.699210984805469,,4.677911462431643,4.340130351137159,7.914391694008373,P,2205,1458,12876,4292,1623,113,53,60,441,178,140,179,30,76,34,8,73,0.98125415,0.438271605
2017,SEA,162,2323,6166,200,750,714,89,0.078981511,0.205481673,0.164835165,0.300072833,0.258692127,0.325312957,0.423527292,0.3207988334442276,,102.63902550494302,-12.63471724,7.150795195,27.499572756583802,23.956267026309533,162,78,84,39,689,162,1440.1,7.7731992407786015,3.0617906977343368,1.480906929312322,0.2828627069133398,0.7266,0.403030303,0.140736342,93.16566391183468,4.455217892825678,,4.700338341201976,4.640980051872705,9.336850268766284,CF,2134,1458,12963,4321,1422,103,67,35,355,149,119,147,24,80,26,15,73,0.98238112,0.481481481
2017,SFG,162,2372,6137,128,639,612,76,0.076095812,0.196187062,0.131507837,0.293608054,0.24896415,0.308712741,0.380471987,0.2963879471419179,,82.68580886,2.565628176089376,-134.1100303,15.98071199003607,8.955773184,162,64,98,32,664,162,1452,7.648762772102137,3.0743811466472124,1.1280995336487756,0.30820809248554915,0.7114,0.425498188,0.114754098,92.70527060342297,4.500001436423138,,4.215491748392001,4.528977776297082,11.40279896557331,P,2188,1458,13068,4356,1522,87,49,37,335,128,107,128,28,73,37,6,55,0.98541492,0.395061728
2017,STL,162,2416,6219,196,761,728,81,0.09535295,0.216755105,0.169652651,0.303778337,0.256307129,0.333765392,0.42595978,0.32564603026368627,,100.82408793295913,2.045937423594296,8.359818206737307,37.70443015731871,25.57409922,162,83,79,43,708,162,1450.1,8.383592546,3.0592976499933164,1.1356013589224683,0.2981029810298103,0.7355,0.463051823,0.134657836,94.34293001750454,4.014940324,,4.093287435202689,4.119759485298731,15.69548849016428,P,2207,1458,13053,4351,1595,94,42,51,424,164,141,164,35,54,32,7,38,0.98443709,0.512345679
2017,TBR,162,2345,6147,228,694,671,88,0.088661135,0.250203351,0.177802118,0.29574468,0.244614822,0.31668299,0.42241694,0.315572864,,98.68452745082556,11.217499363003299,1.1133864332357657,-4.282693841,20.129023743334066,162,80,82,53,673,162,1445,8.420767219527164,3.1328741948388785,1.2020769773437447,0.28253809642767924,0.7297,0.429678044,0.127645502,93.70513264995344,3.9861619974093085,,4.166637426645257,4.2915857123735615,14.993011894635856,C,2276,1458,13185,4395,1570,92,49,42,366,146,114,145,26,119,26,8,53,0.98481096,0.49382716
2017,TEX,162,2268,6122,237,799,756,113,0.088859849,0.24387455,0.185635359,0.291254346,0.244198895,0.320150968,0.429834254,0.3212328281270744,,89.93939692828584,6.289752651937306,-70.14158371,-23.32703719,11.058722961673665,162,78,84,29,626,162,1434.1,6.946083737484454,3.5075526732193403,1.3427840287458654,0.2887009631195678,0.7093,0.441886707,0.135786802,93.34669798728609,4.699744101,,4.877602891152817,4.8925182078827465,11.151243412168697,2B,2140,1458,13005,4335,1433,100,56,44,317,129,96,129,34,83,22,15,83,0.98295842,0.481481481
2017,TOR,162,2455,6154,222,693,661,53,0.088072798,0.215632109,0.171849427,0.275533249,0.240043644,0.312224579,0.411893071,0.31157245120354976,,92.59464807628983,-15.81169177,-72.56861266,-46.04615174,8.662450977643067,162,76,86,45,740,162,1465,8.428669946412352,3.372696647653339,1.2470991247242764,0.3033301158301158,0.7181,0.454143389,0.133377135,92.50063182458551,4.423208718233887,,4.308493550517435,4.355140774403793,16.578985589323565,P,2095,1458,12909,4303,1616,108,60,45,443,173,141,173,43,87,28,8,63,0.98208064,0.469135802
2017,WSN,162,2322,6214,215,819,796,108,0.087222401,0.213550048,0.18332433,0.311143984,0.265982351,0.332198995,0.449306681,0.33078146769390276,,98.85161752629095,11.869081563083455,2.3758408736242362,16.932682478944116,22.894326750726286,162,97,65,46,649,162,1446.2,9.064287642714064,3.079493742720289,1.1758067017659286,0.28730281872252394,0.7438,0.440362355,0.127616475,94.09774871915579,3.8820284756716372,,3.9926633901769746,4.115295157012073,22.982949525903678,CF,2131,1458,13020,4340,1434,86,45,39,334,139,98,139,29,94,29,10,44,0.98532423,0.598765432
2018,ARI,162,2409,6157,176,693,658,79,0.090953386,0.237128471,0.162454213,0.286120444,0.234981684,0.309792381,0.397435897,0.30587232038390966,,88.33094694320113,7.070981499738991,-81.01127948,72.11568937078118,18.659914211912852,162,82,80,39,735,162,1463,8.907724038000431,3.2112099087266746,1.0704033029088915,0.28923311325545964,0.7571,0.473320158,0.136577708,92.10184768357433,3.7279563308206223,,3.9143604409906874,3.8064673781803493,11.98460536042694,CF,2217,1458,13167,4389,1686,75,40,35,386,152,128,152,20,66,27,6,69,0.98780488,0.50617284
2018,ATL,162,2377,6251,175,759,717,90,0.08174692,0.206366981,0.160695091,0.302403846,0.256718022,0.324089003,0.417413113,0.3188996842322766,,95.99709702,12.639455246273428,-18.4768046,68.82332482840866,25.05712153239379,162,90,72,40,715,162,1456.2,8.791989031956861,3.923340151294875,0.9453087293671115,0.27826310380267216,0.7409,0.432520733,0.11241734,93.73584410198166,3.7503424753322663,,3.9869745970850246,4.164669717365361,15.06992283067666,P,2151,1458,13110,4370,1439,80,39,41,325,135,99,136,25,102,28,13,61,0.98641535,0.555555556
2018,BAL,162,2313,6034,188,622,593,81,0.069937023,0.234007292,0.151806791,0.286402841,0.239150172,0.29828932,0.390956963,0.2987655093772377,,86.92696282887987,-9.606437342,-104.0708741,-54.79196471,4.7106214163403575,162,47,115,28,652,162,1431,7.566039474183481,3.7044033668279885,1.4716984513374352,0.3103367082646574,0.6999,0.419223826,0.143734643,93.02544046903463,5.188680437407624,,4.980137062301982,4.733332503155568,7.113900003023446,P,2143,1458,12879,4293,1537,104,57,46,368,160,118,160,21,89,42,9,81,0.98247388,0.290123457
2018,BOS,162,2345,6302,208,876,829,125,0.090288797,0.198825769,0.185132491,0.309026128,0.268362084,0.338840349,0.453494575,0.33956206818443907,,110.53073177700739,-5.079476476,74.10382293177894,24.718967206776142,32.17215703,162,108,54,46,697,162,1458.2,9.612893178497865,3.1590509033317757,1.085923748020298,0.2943169968717414,0.7579,0.423754403,0.119402985,93.59659674626378,3.751372947706484,,3.8185657501244585,3.918982612502718,18.525521820411086,P,2171,1458,13128,4376,1366,77,42,35,244,107,76,106,25,64,30,25,51,0.98676749,0.666666667
2018,CHC,163,2490,6369,167,761,722,66,0.090438059,0.217930601,0.152027027,0.312515188,0.258357041,0.333175205,0.410384068,0.32064877305907985,,100.18468091471895,2.2471429160796106,3.400543708297125,59.89269528,26.76501827500329,163,95,68,46,763,163,1476.1,8.12621444,3.791826993059249,0.9571010255792638,0.2843857072931963,0.7621,0.449879518,0.114514952,92.41713766416325,3.645518556028024,,4.135142371596694,4.286435267673301,14.11861558444798,1B,2474,1467,13287,4429,1675,104,48,55,390,155,120,155,35,84,40,12,46,0.98324742,0.582822086
2018,CHW,162,2348,6071,182,656,639,98,0.070004941,0.26255971,0.160239,0.30431331,0.241173275,0.301521667,0.401412275,0.303987184,,91.72699706294883,-7.211829526,-67.51711428,-27.5001479,11.412003878414644,162,62,100,34,715,162,1437,7.885175593659904,4.089769390516217,1.2275571218088492,0.29164654756156444,0.6935,0.407545412,0.11722488,93.31779660706756,4.847598021836986,,4.730367144583832,4.878936102125392,9.842830878682435,P,2153,1458,12933,4311,1431,114,65,46,273,136,87,134,27,133,39,20,94,0.98053279,0.382716049
2018,CIN,162,2402,6240,172,696,665,77,0.089583333,0.22051282,0.147686189,0.306543916,0.253796095,0.327572282,0.401482284,0.31689088324434656,,94.44536189118888,-1.90037722,-44.77465406,19.13736406643875,17.200425849363448,162,67,95,38,706,162,1441,7.857046064308781,3.322693566,1.4240115283484913,0.29992875801472335,0.715,0.4442144,0.158333333,93.97306297465688,4.653020125524676,,4.6829843817142525,4.276544207231313,8.686863121343777,P,2243,1458,12969,4323,1608,95,50,45,345,144,113,144,26,83,24,6,48,0.98423498,0.413580247
2018,CLE,162,2413,6300,216,818,786,135,0.087936507,0.188730158,0.175692582,0.290741615,0.258623771,0.331739199,0.434316353,0.33030036303347987,,105.5421767289264,13.748454123269767,55.08538021510192,-12.17109095,26.409991927951626,162,91,71,41,670,162,1457.1,9.535224250942601,2.5134949936098696,1.2351326749925648,0.2975912975912976,0.7603,0.425473579,0.136892539,93.18887873627177,3.773330322102286,,3.7848583309543575,3.656544318881004,21.977796774357557,P,2216,1458,13116,4372,1353,83,42,37,277,123,90,123,23,81,29,9,54,0.98570937,0.561728395
2018,COL,163,2368,6178,210,780,748,95,0.082065393,0.226124959,0.179390002,0.304205489,0.255910485,0.322033898,0.435300487,0.324922754,,88.31115377424322,3.239997890777886,-85.10029591,47.05966241657734,15.726510685632759,163,91,72,51,681,163,1452.1,8.731472589225971,3.253387586475255,1.1402348874503752,0.29944779116465864,0.7127,0.451904296,0.134996331,93.35573853359148,4.331653186564197,,4.058984812004457,3.962000008814132,17.061708848923445,1B,2154,1467,13071,4357,1624,74,36,35,389,164,126,164,23,92,25,11,70,0.9877787,0.558282209
2018,DET,162,2323,6029,135,630,597,70,0.070990213,0.222424946,0.13815071,0.293494332,0.241354204,0.300299301,0.379504914,0.29531897555755887,,82.72156887739382,6.436041087843478,-118.5246732,-43.94851778,4.321519893217144,162,64,98,37,704,162,1425.1,7.671894138899934,3.100329236378492,1.3638922913599882,0.29098360655737704,0.7047,0.395635012,0.129496402,92.19927345728006,4.596822167176256,,4.585360826206127,4.5480973792234956,10.049270403571427,C,2092,1458,12828,4276,1428,95,57,35,279,128,85,128,20,79,37,8,54,0.98361787,0.395061728
2018,HOU,162,2348,6146,205,797,763,71,0.09192971,0.19476082,0.170364937,0.28930664,0.254905556,0.329196603,0.425270493,0.3265825806827842,,109.78366950507073,-7.034342978,64.58253751643211,38.74083811789751,32.090869957525335,162,103,59,46,672,162,1455,10.435053267624042,2.690722093311475,0.9402063406513659,0.28323537643436886,0.7788,0.440282301,0.116296863,94.90492993694241,3.111340719392349,,3.232595105620684,3.358131632405254,28.632648875936866,P,2262,1458,13095,4365,1369,63,23,38,268,117,83,117,30,60,25,15,67,0.98913231,0.635802469
2018,KCR,162,2184,6063,155,638,606,117,0.070427181,0.216064654,0.146412353,0.292892156,0.245231607,0.305348567,0.39164396,0.30266645405326537,,87.42193019172056,-7.390045004,-98.83145103,-30.34026274,7.868240774683423,162,58,104,33,645,162,1432,7.271649234,3.4504195586168747,1.288408031906119,0.3093475242943082,0.7057,0.43148231,0.129500947,93.01338498325487,4.946229859073735,,4.662525362949342,4.627260176073314,6.70820224,1B,2006,1458,12888,4296,1530,77,49,26,340,143,108,143,34,60,33,10,68,0.98695579,0.358024691
2018,LAA,162,2467,6108,214,721,690,89,0.084151931,0.212835625,0.17123538,0.277458093,0.241776315,0.313217448,0.413011695,0.31327126744163314,,97.76571465390792,2.7613304993137717,-13.82792566,4.064547924,20.317143108509597,162,80,82,35,763,162,1437.1,8.678575982573111,3.4188329628318317,1.2836277607701931,0.2939068100358423,0.7406,0.420845624,0.14089347,92.99774434012798,4.151440026295796,,4.361265654797197,4.179048988307386,12.170189799973741,P,2277,1458,12936,4312,1502,76,46,29,420,175,134,175,23,46,33,18,87,0.98709677,0.49382716
2018,LAD,163,2574,6358,235,804,756,75,0.10176156,0.225857187,0.19149318,0.294162436,0.250179468,0.33264757,0.441672648,0.33261771410779684,,111.3580705564473,11.391056620050222,99.28517010570302,35.36534356,34.07551451450728,163,92,71,48,756,163,1476,9.542686006032376,2.573171562010008,1.0914637668241502,0.2843111915223572,0.7622,0.449056603,0.133781763,92.58291093943541,3.396342559335485,,3.598099663183226,3.518733484644184,18.972693397663534,P,2502,1467,13284,4428,1435,100,56,42,256,112,79,112,38,70,25,10,39,0.98322992,0.564417178
2018,MIA,161,2434,6083,128,589,554,45,0.074798619,0.227519316,0.119169096,0.293236835,0.237427113,0.302794774,0.356596209,0.2890190006272576,,83.45185015389413,-15.80806483,-138.9485778,52.40324677713215,10.431425994323618,161,63,98,30,707,161,1442,7.7954290375253015,3.7760084609309907,1.198336569419422,0.29036173828599177,0.6991,0.409015813,0.120906801,92.88580091766485,4.762139596,,4.565424294363065,4.653328881,2.3772022938355803,C,2315,1449,12978,4326,1448,83,46,36,323,133,96,133,21,60,42,10,47,0.98582892,0.391304348
2018,MIL,163,2496,6210,218,754,711,124,0.086473429,0.234782608,0.172140022,0.302022011,0.252255503,0.322596309,0.424395525,0.3221590585868443,,99.94770609853916,8.197202716488391,7.709945488556161,79.15737486071885,28.68619230712076,163,96,67,49,722,163,1461,8.796711926,3.406569814352614,1.065708097437617,0.27853295716850474,0.7444,0.431520644,0.124639769,92.66005154,3.7330584222381265,,4.005741321,4.035471708687269,14.489170609973371,2B,2391,1467,13149,4383,1453,108,61,46,315,142,97,142,23,69,39,10,50,0.98183042,0.588957055
2018,MIN,162,2351,6154,166,738,704,47,0.08677283,0.215794605,0.155446978,0.298034398,0.249547593,0.31784841,0.404994571,0.3131834700142693,,95.83025763935201,0.6451833713799715,-30.45911651,-12.97824939,17.011345077198126,162,78,84,37,728,162,1443.1,8.586379272,3.5729813528538905,1.2346427711432293,0.30229120473022913,0.7236,0.415891195,0.131648936,92.71115994,4.502081215986927,,4.392994393223159,4.330654625623226,11.396914750803262,P,2191,1458,12990,4330,1454,97,47,50,311,129,95,129,37,85,29,12,59,0.98350621,0.481481481
2018,NYM,162,2333,6177,170,676,649,71,0.091630241,0.227294803,0.154169715,0.282520325,0.23445501,0.312408521,0.388624725,0.3046802226755675,,93.99571219853637,2.5760421715676785,-43.09605051,10.599443966522813,16.29402967201489,162,77,85,41,663,162,1460.2,8.909635313,2.9822015847560897,1.1398911016113153,0.29534068136272545,0.7301,0.420897718,0.122112211,93.92821202326303,4.072800098189618,,3.9669116573946805,4.033450291735219,17.858149365754798,P,2125,1458,13146,4382,1406,88,48,34,295,122,95,122,18,134,36,9,26,0.98502383,0.475308642
2018,NYY,162,2269,6271,267,851,821,63,0.099665125,0.226598628,0.202357208,0.284868759,0.249138712,0.329180642,0.45149592,0.33525504800371636,,111.8121929,14.635278032626957,102.78095283265438,-27.28537493,29.662652842262197,162,100,62,49,670,162,1456.1,10.097965943919199,3.0528734249058043,1.093843312162606,0.30015881418740076,0.7392,0.429410262,0.128727272,95.0690619,3.7759223939624422,,3.633536261,3.6129126563771417,24.46287707053125,3B,2112,1458,13107,4369,1344,94,36,54,231,95,69,95,21,88,31,25,73,0.98381264,0.617283951
2018,OAK,162,2403,6255,227,813,778,35,0.087929656,0.220783373,0.186951066,0.293897882,0.252195734,0.325332053,0.4391468,0.3294486270978619,,111.91826561649522,-5.779015808,83.20204819951724,-0.222505642,30.37719334170483,162,97,65,44,740,162,1465.2,7.595859567820251,2.910620400280355,1.1298610836531335,0.26957359672368103,0.7352,0.435825105,0.121854304,92.57201526806513,3.819421706697006,,4.183172756613942,4.252719701390838,13.463635449297726,P,2231,1458,13191,4397,1595,89,43,44,308,127,95,127,45,98,46,17,86,0.98536425,0.598765432
2018,PHI,162,2474,6136,186,677,653,69,0.094850065,0.247718383,0.158370207,0.289066666,0.234144542,0.313995411,0.392514749,0.3073612679011505,,90.53629613948922,2.937068927101791,-68.45379575,7.571030525490642,13.241621876216009,162,80,82,44,758,162,1445.2,9.120358118818174,3.112750211200742,1.0645605722306537,0.30314561136478946,0.7103,0.454206072,0.1240029,94.10583966,4.146183281319388,,3.833475913152188,3.871224311405889,19.684059065766633,CF,2273,1458,13011,4337,1478,123,47,76,334,138,107,138,25,100,35,18,81,0.97928595,0.49382716
